category,c-upper,subcategory-1,sc-upper,subcategory-2,sc2-upper,name,name-upper,articul,color,size,,,image-src
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДС-2,Серебро,"1,5 см",,,http://velmode.by/media/k2/items/cache/2e2843e2ade511d88df42c8a44a73c77_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДС-3,Серебро/черный,"2,5 см",,,http://velmode.by/media/k2/items/cache/c79015a227b446e15f181d145a9ed4a7_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДС-4,Серебро,2 см,,,http://velmode.by/media/k2/items/cache/86e8e67edae9219d12d438efd5f5a939_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДС-5,Серебро,2 см,,,http://velmode.by/media/k2/items/cache/4fcf9d660236ddb62c8456017158615a_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДС-6,Серебро,"2,3 см",,,http://velmode.by/media/k2/items/cache/ca332973fc363da77aefed58534dcd5c_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДС-7,Серебро,"2,5 см",,,http://velmode.by/media/k2/items/cache/e9ad9fee9d0bc73e0b2c055eb0b268ce_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДС-8,Серебро,3 см,,,http://velmode.by/media/k2/items/cache/aa5045f13216477abf2a0e16a08acd59_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,,,,,,http://velmode.by/media/k2/items/cache/3749aaa8ee129d7e919bddcc7e09cd36_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-20,Черный/серебро,"1,2 см",,,http://velmode.by/media/k2/items/cache/c3562f2e9521020de502f370ac3fbe48_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-21,Белый,"0,7 см",,,http://velmode.by/media/k2/items/cache/7c7b96f53ac4e184df929c559e57af26_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-22,Белый/стекло,1 см,,,http://velmode.by/media/k2/items/cache/e1a325047b148c9441be2b14c42dc196_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-25,Белый,"1,2 см",,,http://velmode.by/media/k2/items/cache/0f9f2c4ac314569afbfb8ab4ee9198bf_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПП-13,Белый,"0,9 см",,,http://velmode.by/media/k2/items/cache/513d7a0ab11e38f7bd117d760146fed3_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПП-14,Белый,"1,2 см",,,http://velmode.by/media/k2/items/cache/223d3e825305be1390f95e96c8b494f2_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПП-15,Белый,"1,2 см",,,http://velmode.by/media/k2/items/cache/2e83d7bc595a142d5b8cc7504455fc0e_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПП-16,Белый,"1,1 см",,,http://velmode.by/media/k2/items/cache/94f6f996ec3a866ce6d587d28bd5b809_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПП-17,Белый,"1,2 см",,,http://velmode.by/media/k2/items/cache/6af8f580e799444e5a52119018e87a65_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПП-18,Белый,"1,3 см",,,http://velmode.by/media/k2/items/cache/ca518bf183c339c376b4bdc5c275df01_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПП-19,Белый,"1,4 см",,,http://velmode.by/media/k2/items/cache/bedd85fe36f92bf9288d87a48e3bbfff_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПП-21,Белый/соты,"1,3 см",,,http://velmode.by/media/k2/items/cache/068055ed933d2e69cfeb9ff2d23bac50_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПП-22,Черный/соты,"0,8 см",,,http://velmode.by/media/k2/items/cache/12ac80b6fdda073e46f27e2999f2dbe7_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПП-23,Черный,"1,5 см",,,http://velmode.by/media/k2/items/cache/3329d3457818ad53d5d679622eeb71cc_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПП-24,Черный,"1,5 см",,,http://velmode.by/media/k2/items/cache/acbf17dca076404b2078b0d4b135530d_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПП-25,Бронза,"1,5 см",,,http://velmode.by/media/k2/items/cache/4ad6df0790d749b51a9680aaf0316ad3_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,,,,,,http://velmode.by/media/k2/items/cache/4695cb3b19cbf906e45dac0da0913068_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-24,Молочный,"1,1 см",,,http://velmode.by/media/k2/items/cache/90c57ca8306bf148ef75c82407e738af_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-26,Молочный,"1,2 см",,,http://velmode.by/media/k2/items/cache/d1b649d7a1dd257acec4d62941b366d2_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-27,Белый,"1,3 см",,,http://velmode.by/media/k2/items/cache/59107b985636086705aabc0c717a42ae_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПП-1,Прозрачный,"1,1 см",,,http://velmode.by/media/k2/items/cache/4b0a3f295543bcdb7e84aacab1169fb5_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПП-10,Белый,"1,5 см",,,http://velmode.by/media/k2/items/cache/9e9e1351d6a763151a8613c1dd10d427_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПП-11,Молочный,"1,5 см",,,http://velmode.by/media/k2/items/cache/cf0c9728d8bedab6603748ee4cc837b5_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПП-12,Черный,"1,5 см",,,http://velmode.by/media/k2/items/cache/b3404be4ce8e34f9427382fa15263dea_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПП-2,Прозрачный,"1,3 см",,,http://velmode.by/media/k2/items/cache/0a47a31ecf1649c40be3821bbc214aed_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПП-20,Черный,"1,2 см",,,http://velmode.by/media/k2/items/cache/b9ad772005653afce4d4bd46c2efe842_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПП-3,Прозрачный,"1,4 см",,,http://velmode.by/media/k2/items/cache/5b74e738223d177a4030153c35f64896_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПП-4,Прозрачный/черный,"1,5 см",,,http://velmode.by/media/k2/items/cache/9ec5addc67447038d196a2fc30522c2d_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПП-5,Прозрачный/белый,"1,5 см",,,http://velmode.by/media/k2/items/cache/671fe58af5845f33e7786dd608484c8d_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПП-6,Белый,"1,1 см",,,http://velmode.by/media/k2/items/cache/ddbd51c6174319adf1ea9a6d30392812_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПП-7,Белый,"1,3 см",,,http://velmode.by/media/k2/items/cache/f3fa6960b52e3c842fd94fee5eb122ab_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПП-8,Белый,"1,3 см",,,http://velmode.by/media/k2/items/cache/c2521bfee169c226099b9168e0b93ff0_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик,ПЛАСТИК,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПП-9,Белый,"1,3х1,3 см",,,http://velmode.by/media/k2/items/cache/bfea3555ad38fe476532c5b54f218c09_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-14,Серебро,"0,8 см",,,http://velmode.by/media/k2/items/cache/72ca15047a78e7b4a322422f38badf4b_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-15,Темное серебро,"1,2 см",,,http://velmode.by/media/k2/items/cache/c19239c5413540b5ee1f19187e11115e_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-16,Серебро,"1,3 см",,,http://velmode.by/media/k2/items/cache/116c4a6f4a9ff848cca05952e5c3c420_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-17,Серебро,"1,3 см",,,http://velmode.by/media/k2/items/cache/274f1bf2bd18e7f0d33d6244e658426e_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-18,Серебро,1х1 см,,,http://velmode.by/media/k2/items/cache/e34f0e1c02fdcca3c7fab2bae7fa299d_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-19,Серебро/черный,"1,5 см",,,http://velmode.by/media/k2/items/cache/bfa9b7e5542153d134a3eed2bd0df6f6_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-23,Золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/45fc1fd2e4639db7a71d040581c2cb26_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-43,Золото/черный,"2,5 см",,,http://velmode.by/media/k2/items/cache/539ae9434274fcaedab8deb6007ffb6b_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-44,Серебро/черный,"2,5 см",,,http://velmode.by/media/k2/items/cache/37006d1f78a382af9c665654f8162781_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-45,Бронза,"2,8 см",,,http://velmode.by/media/k2/items/cache/30acc056eefaa17655fb482e0f42c3aa_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-53,Серебро,"1,8 см",,,http://velmode.by/media/k2/items/cache/d1ed2bf3d11f7e7a6f189af32a153713_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-55,Золото,"1,7 см",,,http://velmode.by/media/k2/items/cache/55d4420dd6cd56f2e756dd2f75804f62_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На ножке,НА НОЖКЕ,Пуговица,ПУГОВИЦА,ПМ-61,Темное серебро/черный,3 см,,,http://velmode.by/media/k2/items/cache/0445f454d93c4fcc0efc1c70de029529_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-1,Серебро,"1,3 см",,,http://velmode.by/media/k2/items/cache/e88c403143ae0a81dde94b0909e552aa_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-10,Серебро,"1,5 см",,,http://velmode.by/media/k2/items/cache/c36ca621a5bd9f22ed82eb87110f16dc_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-11,Золото,"1,5 см",,,http://velmode.by/media/k2/items/cache/bc4c6771b68b0ed330f1918b8b62d9c4_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-12,Золото/металл,1х1 см,,,http://velmode.by/media/k2/items/cache/e208d5104268085aecc7ece94f6f710e_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-13,Темное серебро,1х1 см,,,http://velmode.by/media/k2/items/cache/1e6006496cec394e7da669516f53f970_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-2,Серебро,"0,9 см",,,http://velmode.by/media/k2/items/cache/6febd4c4384e8f172d72aaeb470b230f_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-25,Серебро/белый,"1,8 см",,,http://velmode.by/media/k2/items/cache/9b61c9add26ae66de11f78f97af7a160_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-28,Черный/серебро,"2,1 см",,,http://velmode.by/media/k2/items/cache/6d4f9be9bbf8e6f07458f60414b62a53_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-28,Бронза,"1,5 см",,,http://velmode.by/media/k2/items/cache/0b242dd5a6f3b60d9c07a5d96a2bc449_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-29,Темное серебро,"2,1 см",,,http://velmode.by/media/k2/items/cache/ff0158c2594917cd6a9c4e297e8a8d7c_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-3,Серебро,"1,1 см",,,http://velmode.by/media/k2/items/cache/a05812a6ea54f32db80b865f7cd66f25_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-30,,"2,2 см",,,http://velmode.by/media/k2/items/cache/4fbac1ae9814b22f440e824a6b165325_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-31,Черненое Серебро,"2,5",,,http://velmode.by/media/k2/items/cache/96e5c789d9b8bf3a9e86699e2b445aec_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-32,Серебро,"1,8 см",,,http://velmode.by/media/k2/items/cache/d7e3ca5cbffab97634af0e92f7679a11_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-33,Серебро,"2,1 см",,,http://velmode.by/media/k2/items/cache/e5a83a7ecd853a3363498d71a1613623_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-34,Серебро/черный,3 см,,,http://velmode.by/media/k2/items/cache/f9adbb275ff31ab154bc7deaace15fcf_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-36,Серебро/металл,"2,1 см",,,http://velmode.by/media/k2/items/cache/32a94b4f860c9ea010c2508169f36f36_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-37,Серебро/металл,"2,2 см",,,http://velmode.by/media/k2/items/cache/6964130a6e5a2ce8c5a7fab6251afd2e_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-39,Серебро/черный,3 см,,,http://velmode.by/media/k2/items/cache/8d20793c9524220702360040c923d064_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-4,Серебро,"1,2 см",,,http://velmode.by/media/k2/items/cache/abc7c98b4ddfae4816b74e0d2fd932d2_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-40,Бронза,"2,1 см",,,http://velmode.by/media/k2/items/cache/f3051eb70b962b646ad926757115bce0_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-41,Бронза,3 см,,,http://velmode.by/media/k2/items/cache/4b40c73d585255a6299314146674b253_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-42,Бронза,"2,2 см",,,http://velmode.by/media/k2/items/cache/1a76fc9d78dc2a3abb4431882931feda_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-5,Серебро,"1,3 см",,,http://velmode.by/media/k2/items/cache/035f0b772a03f455045ea960b0176ce7_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-59,Серебро,"2,5 см",,,http://velmode.by/media/k2/items/cache/dd9b4b0a80eff28fc65a7f105431f022_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-6,Серебро,"1,3 см",,,http://velmode.by/media/k2/items/cache/346cfc4cda7a853e9a165b7df6f7b442_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-60,Серебро,"2,5 см",,,http://velmode.by/media/k2/items/cache/e50216f3bf021078f78a0e2e997a0047_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-63,Серебро/черный,"3,1 см",,,http://velmode.by/media/k2/items/cache/3cc3ea028ec2c5bc49d14fb381a9929f_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-7,Серебро,"1,3 см",,,http://velmode.by/media/k2/items/cache/2e79051f535b06583dfeaa47b4b5b74c_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-8,Серебро,"1,5 см",,,http://velmode.by/media/k2/items/cache/1450fe47fc6d3f93ff072c134eaeda35_L.jpg
Пуговицы,ПУГОВИЦЫ,Пластик металлизированный,ПЛАСТИК МЕТАЛЛИЗИРОВАННЫЙ,На прокол,НА ПРОКОЛ,Пуговица,ПУГОВИЦА,ПМ-9,Золото,"1,5 см",,,http://velmode.by/media/k2/items/cache/a7c7e20ef55b9c6f68541bcec8a4cfb6_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Расходный материал,РАСХОДНЫЙ МАТЕРИАЛ,,,,,,http://velmode.by/media/k2/items/cache/852967248dd3e6cb3942a1fe6af42945_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Расходный материал,РАСХОДНЫЙ МАТЕРИАЛ,,,,,,http://velmode.by/media/k2/items/cache/267b1948fa84309bc99f9c0289cabe44_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Кольцо,КОЛЬЦО,РМ-1,Золото,"0,5 см",,,http://velmode.by/media/k2/items/cache/f3ad4a234535b69ec9bf916a25462992_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Фиксатор,ФИКСАТОР,РМ-12,Бронза,"0,8х2,4 см",,,http://velmode.by/media/k2/items/cache/ae490490adff4f695d8831b6d20b97cf_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Наконечник,НАКОНЕЧНИК,РМ-13,Темное серебро,1 см,,,http://velmode.by/media/k2/items/cache/08f61c52357dcc6d2503bfea790efe4d_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Наконечник,НАКОНЕЧНИК,РМ-14,Грязная бронза,1 см,,,http://velmode.by/media/k2/items/cache/3bfa5a7e41ccb228078a88e28d2b13ec_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Наконечник,НАКОНЕЧНИК,РМ-15,Грязная бронза,"1,1х1,4 см",,,http://velmode.by/media/k2/items/cache/4ccbd8f9cf85039af7a26ff5d030e033_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Наконечник,НАКОНЕЧНИК,РМ-16,Темное серебро,"1,3 см",,,http://velmode.by/media/k2/items/cache/0e8bfd1d071657cbc63f9ace1550f1f3_L.jpg
